Date,Series,Value
2021-11-17,Al Jazeera,0.2732
2021-11-18,Al Jazeera,0.5096
2021-11-19,Al Jazeera,0.1958
2021-11-20,Al Jazeera,0
2021-11-21,Al Jazeera,0
2021-11-22,Al Jazeera,0.3893
2021-11-23,Al Jazeera,0.1754
2021-11-24,Al Jazeera,0.0587
2021-11-25,Al Jazeera,0.0983
2021-11-26,Al Jazeera,0.6651
2021-11-27,Al Jazeera,1.655
2021-11-28,Al Jazeera,2.0151
2021-11-29,Al Jazeera,2.1094
2021-11-30,Al Jazeera,3.7975
2021-12-01,Al Jazeera,3.6374
2021-12-02,Al Jazeera,4.0987
2021-12-03,Al Jazeera,2.9092
2021-12-04,Al Jazeera,3.695
2021-12-05,Al Jazeera,3.4984
2021-12-06,Al Jazeera,1.1026
2021-12-07,Al Jazeera,5.509
2021-12-08,Al Jazeera,5.7754
2021-12-09,Al Jazeera,5.7715
2021-12-10,Al Jazeera,2.337
2021-12-11,Al Jazeera,1.5662
2021-12-12,Al Jazeera,3.0156
2021-12-13,Al Jazeera,1.3401
2021-12-14,Al Jazeera,1.2353
2021-12-15,Al Jazeera,2.1843
2021-12-16,Al Jazeera,1.5588
2021-12-17,Al Jazeera,0.6713
2021-12-18,Al Jazeera,0.7228
2021-12-19,Al Jazeera,0.0196
2021-12-20,Al Jazeera,0.0195
2021-12-21,Al Jazeera,0.059
2021-12-22,Al Jazeera,0.7511
2021-12-23,Al Jazeera,2.8689
2021-12-24,Al Jazeera,0.5456
2021-12-25,Al Jazeera,0.2931
2021-12-26,Al Jazeera,0
2021-12-27,Al Jazeera,0
2021-12-28,Al Jazeera,0.236
2021-12-29,Al Jazeera,0.1385
2021-12-30,Al Jazeera,1.6604
2021-12-31,Al Jazeera,2.9248
2022-01-01,Al Jazeera,0.4167
2022-01-02,Al Jazeera,1.3641
2022-01-03,Al Jazeera,1.7959
2022-01-04,Al Jazeera,0
2022-01-05,Al Jazeera,0.6037
2022-01-06,Al Jazeera,0.7461
2022-01-07,Al Jazeera,0.7592
2022-01-08,Al Jazeera,0.1839
2022-01-09,Al Jazeera,0.7056
2022-01-10,Al Jazeera,5
2022-01-11,Al Jazeera,3.1336
2022-01-12,Al Jazeera,3.7234
2022-01-13,Al Jazeera,2.1731
2022-01-14,Al Jazeera,4.5631
2022-01-15,Al Jazeera,4.9103
2022-01-16,Al Jazeera,1.4852
2022-01-17,Al Jazeera,2.9435
2022-01-18,Al Jazeera,3.3875
2022-01-19,Al Jazeera,7.5014
2022-01-20,Al Jazeera,7.7009
2022-01-21,Al Jazeera,8.0642
2022-01-22,Al Jazeera,5.8243
2022-01-23,Al Jazeera,6.9562
2022-01-24,Al Jazeera,5.6115
2022-01-25,Al Jazeera,4.7405
2022-01-26,Al Jazeera,6.752
2022-01-27,Al Jazeera,7.2741
2022-01-28,Al Jazeera,8.1113
2022-01-29,Al Jazeera,6.2959
2022-01-30,Al Jazeera,3.6543
2022-01-31,Al Jazeera,8.1301
2022-02-01,Al Jazeera,8.0247
2022-02-02,Al Jazeera,6.1903
2022-02-03,Al Jazeera,4.6004
2022-02-04,Al Jazeera,4.5065
2022-02-05,Al Jazeera,2.1249
2022-02-06,Al Jazeera,7.811
2022-02-07,Al Jazeera,8.8836
2022-02-08,Al Jazeera,7.0137
2022-02-09,Al Jazeera,4.895
2022-02-10,Al Jazeera,6.2218
2022-02-11,Al Jazeera,9.1763
2022-02-12,Al Jazeera,7.9228
2022-02-13,Al Jazeera,8.6393
2022-02-14,Al Jazeera,11.7532
2022-02-15,Al Jazeera,10.4615
2022-02-16,Al Jazeera,9.1648
2022-02-17,Al Jazeera,10.8183
2022-02-18,Al Jazeera,10.8979
2022-02-19,Al Jazeera,12.1074
2022-02-20,Al Jazeera,9.329
2022-02-21,Al Jazeera,14.1711
2022-02-22,Al Jazeera,18.5172
2022-02-23,Al Jazeera,17.0736
2022-02-24,Al Jazeera,24.2066
2022-02-25,Al Jazeera,24.4188
2022-02-26,Al Jazeera,21.646
2022-02-27,Al Jazeera,19.9395
2022-02-28,Al Jazeera,22.4519
2022-03-01,Al Jazeera,21.8189
2022-03-02,Al Jazeera,19.2624
2022-03-03,Al Jazeera,16.4711
2022-03-04,Al Jazeera,19.832
2022-03-05,Al Jazeera,18.5839
2022-03-06,Al Jazeera,18.0671
2022-03-07,Al Jazeera,18.2744
2022-03-08,Al Jazeera,15.975
2022-03-09,Al Jazeera,14.6758
2022-03-10,Al Jazeera,15.1356
2022-03-11,Al Jazeera,19.4619
2022-03-12,Al Jazeera,17.1045
2022-03-13,Al Jazeera,17.0603
2022-03-14,Al Jazeera,15.7044
2022-03-15,Al Jazeera,14.1016
2022-03-16,Al Jazeera,18.7221
2022-03-17,Al Jazeera,14.2307
2022-03-18,Al Jazeera,16.8706
2022-03-19,Al Jazeera,18.2427
2022-03-20,Al Jazeera,16.691
2022-03-21,Al Jazeera,12.6794
2022-03-22,Al Jazeera,11.234
2022-03-23,Al Jazeera,10.4353
2022-03-24,Al Jazeera,12.8345
2022-03-25,Al Jazeera,15.496
2022-03-26,Al Jazeera,15.2955
2022-03-27,Al Jazeera,12.3923
2022-03-28,Al Jazeera,12.6087
2022-03-29,Al Jazeera,12.6453
2022-03-30,Al Jazeera,12.383
2022-03-31,Al Jazeera,8.4608
2022-04-01,Al Jazeera,8.3202
2022-04-02,Al Jazeera,8.1871
2022-04-03,Al Jazeera,11.6564
2022-04-04,Al Jazeera,10.2741
2022-04-05,Al Jazeera,11.8818
2022-04-06,Al Jazeera,10.8152
2022-04-07,Al Jazeera,13.3144
2022-04-08,Al Jazeera,11.5319
2022-04-09,Al Jazeera,8.0197
2022-04-10,Al Jazeera,5.6437
2022-04-11,Al Jazeera,9.7594
2022-04-12,Al Jazeera,11.3111
2022-04-13,Al Jazeera,9.3079
2022-04-14,Al Jazeera,7.5809
2022-04-15,Al Jazeera,7.2865
2022-04-16,Al Jazeera,8.1388
2022-04-17,Al Jazeera,6.0336
2022-04-18,Al Jazeera,7.6633
2022-04-19,Al Jazeera,5.867
2022-04-20,Al Jazeera,9.3445
2022-04-21,Al Jazeera,9.1738
2022-04-22,Al Jazeera,8.1932
2022-04-23,Al Jazeera,8.7377
2022-04-24,Al Jazeera,8.8556
2022-04-25,Al Jazeera,8.209
2022-04-26,Al Jazeera,11.6182
2022-04-27,Al Jazeera,8.6774
2022-04-28,Al Jazeera,10.2321
2022-04-29,Al Jazeera,6.0051
2022-04-30,Al Jazeera,6.6017
2022-05-01,Al Jazeera,7.3466
2022-05-02,Al Jazeera,6.1532
2022-05-03,Al Jazeera,4.3705
2022-05-04,Al Jazeera,4.5625
2022-05-05,Al Jazeera,6.9246
2022-05-06,Al Jazeera,6.7275
2022-05-07,Al Jazeera,5.2486
2022-05-08,Al Jazeera,8.8662
2022-05-09,Al Jazeera,11.3645
2022-05-10,Al Jazeera,5.6299
2022-05-11,Al Jazeera,1.5423
2022-05-12,Al Jazeera,1.5965
2022-05-13,Al Jazeera,1.8402
2022-05-14,Al Jazeera,7.1146
2022-05-15,Al Jazeera,4.5165
2022-05-16,Al Jazeera,3.9521
2022-05-17,Al Jazeera,7.9848
2022-05-18,Al Jazeera,7.0074
2022-05-19,Al Jazeera,6.2836
2022-05-20,Al Jazeera,4.76
2022-05-21,Al Jazeera,4.9828
2022-05-22,Al Jazeera,4.6193
2022-05-23,Al Jazeera,6.7006
2022-05-24,Al Jazeera,11.5018
2022-05-25,Al Jazeera,6.1823
2022-05-26,Al Jazeera,2.1345
2022-05-27,Al Jazeera,2.651
2022-05-28,Al Jazeera,4.5301
2022-05-29,Al Jazeera,2.9597
2022-05-30,Al Jazeera,5.194
2022-05-31,Al Jazeera,6.5465
2022-06-01,Al Jazeera,9.9047
2022-06-02,Al Jazeera,5.4251
2022-06-03,Al Jazeera,5.5755
2022-06-04,Al Jazeera,5.3958
2022-06-05,Al Jazeera,6.3179
2022-06-06,Al Jazeera,3.8956
2022-06-07,Al Jazeera,4.0764
2022-06-08,Al Jazeera,5.8952
2022-06-09,Al Jazeera,2.6503
2022-06-10,Al Jazeera,2.9922
2022-06-11,Al Jazeera,3.9432
2022-06-12,Al Jazeera,4.3163
2022-06-13,Al Jazeera,2.2866
2022-06-14,Al Jazeera,2.7668
2022-06-15,Al Jazeera,3.5036
2022-06-16,Al Jazeera,5.9755
2022-06-17,Al Jazeera,7.4401
2022-06-18,Al Jazeera,3.959
2022-06-19,Al Jazeera,3.92
2022-06-20,Al Jazeera,4.1707
2022-06-21,Al Jazeera,3.535
2022-06-22,Al Jazeera,2.0862
2022-06-23,Al Jazeera,4.2905
2022-06-24,Al Jazeera,3.9656
2022-06-25,Al Jazeera,3.455
2022-06-26,Al Jazeera,6.1021
2022-06-27,Al Jazeera,5.9792
2022-06-28,Al Jazeera,6.6784
2022-06-29,Al Jazeera,4.8944
2022-06-30,Al Jazeera,6.2785
2022-07-01,Al Jazeera,3.3741
2022-07-02,Al Jazeera,4.7516
2022-07-03,Al Jazeera,3.2245
2022-07-04,Al Jazeera,3.8575
2022-07-05,Al Jazeera,4.0253
2022-07-06,Al Jazeera,5.4322
2022-07-07,Al Jazeera,4.8092
2022-07-08,Al Jazeera,2.6295
2022-07-09,Al Jazeera,2.0343
2022-07-10,Al Jazeera,2.253
2022-07-11,Al Jazeera,2.4516
2022-07-12,Al Jazeera,2.8076
2022-07-13,Al Jazeera,2.4158
2022-07-14,Al Jazeera,2.68
2022-07-15,Al Jazeera,2.8888
2022-07-16,Al Jazeera,2.1264
2022-07-17,Al Jazeera,2.9325
2022-07-18,Al Jazeera,3.2309
2022-07-19,Al Jazeera,3.6971
2022-07-20,Al Jazeera,2.2341
2022-07-21,Al Jazeera,3.6875
2022-07-22,Al Jazeera,4.3965
2022-07-23,Al Jazeera,4.353
2022-07-24,Al Jazeera,4.7666
2022-07-25,Al Jazeera,3.9432
2022-07-26,Al Jazeera,5.8183
2022-07-27,Al Jazeera,3.8025
2022-07-28,Al Jazeera,5.5709
2022-07-29,Al Jazeera,5.1877
2022-07-30,Al Jazeera,5.1697
2022-07-31,Al Jazeera,3.5454
2022-08-01,Al Jazeera,4.4726
2022-08-02,Al Jazeera,3.5735
2022-08-03,Al Jazeera,4.6943
2022-08-04,Al Jazeera,2.7833
2022-08-05,Al Jazeera,1.7899
2022-08-06,Al Jazeera,2.3224
2022-08-07,Al Jazeera,3.7052
2022-08-08,Al Jazeera,3.6781
2022-08-09,Al Jazeera,2.2827
2022-08-10,Al Jazeera,3.475
2022-08-11,Al Jazeera,4.1085
2022-08-12,Al Jazeera,2.9452
2022-08-13,Al Jazeera,0.6279
2022-08-14,Al Jazeera,3.7139
2022-08-15,Al Jazeera,2.2812
2022-08-16,Al Jazeera,3.659
2022-08-17,Al Jazeera,1.673
2022-08-18,Al Jazeera,5.7001
2022-08-19,Al Jazeera,6.4497
2022-08-20,Al Jazeera,5.0914
2022-08-21,Al Jazeera,5.361
2022-08-22,Al Jazeera,3.7967
2022-08-23,Al Jazeera,5.9625
2022-08-24,Al Jazeera,7.6969
2022-08-25,Al Jazeera,4.8845
2022-08-26,Al Jazeera,3.3116
2022-08-27,Al Jazeera,2.9256
2022-08-28,Al Jazeera,1.8627
2022-08-29,Al Jazeera,3.0174
2022-08-30,Al Jazeera,3.6324
2022-08-31,Al Jazeera,4.4109
2022-09-01,Al Jazeera,2.8859
2022-09-02,Al Jazeera,3.0195
2022-09-03,Al Jazeera,3.5426
2022-09-04,Al Jazeera,4.2328
2022-09-05,Al Jazeera,1.3225
2022-09-06,Al Jazeera,3.0584
2022-09-07,Al Jazeera,4.8323
2022-09-08,Al Jazeera,4.1667
2022-09-09,Al Jazeera,1.7323
2022-09-10,Al Jazeera,1.5709
2022-09-11,Al Jazeera,4.0229
2022-09-12,Al Jazeera,2.6368
2022-09-13,Al Jazeera,4.3574
2022-09-14,Al Jazeera,3.6651
2022-09-15,Al Jazeera,5.5656
2022-09-16,Al Jazeera,4.7657
2022-09-17,Al Jazeera,3.9095
2022-09-18,Al Jazeera,3.6792
2022-09-19,Al Jazeera,2.1059
2022-09-20,Al Jazeera,5.6108
2022-09-21,Al Jazeera,10.5284
2022-09-22,Al Jazeera,9.7843
2022-09-23,Al Jazeera,7.6573
2022-09-24,Al Jazeera,5.971
2022-09-25,Al Jazeera,5.204
2022-09-26,Al Jazeera,2.8605
2022-09-27,Al Jazeera,4.9633
2022-09-28,Al Jazeera,5.8053
2022-09-29,Al Jazeera,5.4426
2022-09-30,Al Jazeera,10.4885
2022-10-01,Al Jazeera,6.2488
2022-10-02,Al Jazeera,3.2088
2022-10-03,Al Jazeera,3.8121
2022-10-04,Al Jazeera,4.504
2022-10-05,Al Jazeera,4.9651
2022-10-06,Al Jazeera,4.8085
2022-10-07,Al Jazeera,6.5886
2022-10-08,Al Jazeera,5.8474
2022-10-09,Al Jazeera,5.001
2022-10-10,Al Jazeera,8.4112
2022-10-11,Al Jazeera,8.4431
2022-10-12,Al Jazeera,8.4909
2022-10-13,Al Jazeera,7.7431
2022-10-14,Al Jazeera,3.4084
2022-10-15,Al Jazeera,4.3158
2022-10-16,Al Jazeera,2.7547
2022-10-17,Al Jazeera,4.9672
2022-10-18,Al Jazeera,3.0224
2022-10-19,Al Jazeera,5.4175
2022-10-20,Al Jazeera,3.1108
2022-10-21,Al Jazeera,4.0667
2022-10-22,Al Jazeera,5.506
2022-10-23,Al Jazeera,4.8728
2022-10-24,Al Jazeera,3.4941
2022-10-25,Al Jazeera,4.5473
2022-10-26,Al Jazeera,2.6704
2022-10-27,Al Jazeera,4.9862
2022-10-28,Al Jazeera,3.2506
2022-10-29,Al Jazeera,3.8401
2022-10-30,Al Jazeera,2.3823
2022-10-31,Al Jazeera,4.8527
2022-11-01,Al Jazeera,4.329
2022-11-02,Al Jazeera,3.2495
2022-11-03,Al Jazeera,2.6876
2022-11-04,Al Jazeera,2.3635
2022-11-05,Al Jazeera,5.2496
2022-11-06,Al Jazeera,4.998
2022-11-07,Al Jazeera,3.2277
2022-11-08,Al Jazeera,2.3666
2022-11-09,Al Jazeera,2.372
2022-11-10,Al Jazeera,3.2348
2022-11-11,Al Jazeera,3.0297
2022-11-12,Al Jazeera,4.9138
2022-11-13,Al Jazeera,3.2398
2022-11-14,Al Jazeera,4.7733
2022-11-15,Al Jazeera,8.3943
2021-11-17,BBC News,0.5712
2021-11-18,BBC News,0.2688
2021-11-19,BBC News,0.1141
2021-11-20,BBC News,0.8054
2021-11-21,BBC News,1.079
2021-11-22,BBC News,0.098
2021-11-23,BBC News,0.0764
2021-11-24,BBC News,0.0192
2021-11-25,BBC News,0.1537
2021-11-26,BBC News,0.3138
2021-11-27,BBC News,0.4594
2021-11-28,BBC News,0
2021-11-29,BBC News,0
2021-11-30,BBC News,0.3861
2021-12-01,BBC News,0.1716
2021-12-02,BBC News,0.0776
2021-12-03,BBC News,0.0379
2021-12-04,BBC News,0.7892
2021-12-05,BBC News,1.137
2021-12-06,BBC News,0.0758
2021-12-07,BBC News,2.4064
2021-12-08,BBC News,1.521
2021-12-09,BBC News,0.0955
2021-12-10,BBC News,0.3986
2021-12-11,BBC News,2.4817
2021-12-12,BBC News,1.1563
2021-12-13,BBC News,0.8662
2021-12-14,BBC News,0
2021-12-15,BBC News,0.0956
2021-12-16,BBC News,0.492
2021-12-17,BBC News,0.0378
2021-12-18,BBC News,0.0577
2021-12-19,BBC News,0
2021-12-20,BBC News,0.2663
2021-12-21,BBC News,0.8774
2021-12-22,BBC News,0.0768
2021-12-23,BBC News,1.537
2021-12-24,BBC News,0.4444
2021-12-25,BBC News,0.0582
2021-12-26,BBC News,0.0585
2021-12-27,BBC News,0.1003
2021-12-28,BBC News,0.0608
2021-12-29,BBC News,0.2149
2021-12-30,BBC News,0.3293
2021-12-31,BBC News,2.2688
2022-01-01,BBC News,0.1378
2022-01-02,BBC News,0.2526
2022-01-03,BBC News,0.0781
2022-01-04,BBC News,0.0192
2022-01-05,BBC News,0
2022-01-06,BBC News,0
2022-01-07,BBC News,0.0593
2022-01-08,BBC News,0.2288
2022-01-09,BBC News,0.23
2022-01-10,BBC News,1.5867
2022-01-11,BBC News,0.0759
2022-01-12,BBC News,1.0072
2022-01-13,BBC News,0.5352
2022-01-14,BBC News,0.958
2022-01-15,BBC News,2.3006
2022-01-16,BBC News,0.8616
2022-01-17,BBC News,0.3242
2022-01-18,BBC News,1.9889
2022-01-19,BBC News,4.3239
2022-01-20,BBC News,5.0792
2022-01-21,BBC News,9.3248
2022-01-22,BBC News,8.052
2022-01-23,BBC News,5.7748
2022-01-24,BBC News,7.0085
2022-01-25,BBC News,6.8443
2022-01-26,BBC News,5.9093
2022-01-27,BBC News,4.6454
2022-01-28,BBC News,5.7946
2022-01-29,BBC News,5.8755
2022-01-30,BBC News,6.0926
2022-01-31,BBC News,3.8093
2022-02-01,BBC News,6.9635
2022-02-02,BBC News,4.7003
2022-02-03,BBC News,2.6336
2022-02-04,BBC News,2.5333
2022-02-05,BBC News,1.9764
2022-02-06,BBC News,2.1998
2022-02-07,BBC News,5.8617
2022-02-08,BBC News,3.6353
2022-02-09,BBC News,1.9862
2022-02-10,BBC News,6.1629
2022-02-11,BBC News,6.9488
2022-02-12,BBC News,10.1635
2022-02-13,BBC News,10.4798
2022-02-14,BBC News,14.5103
2022-02-15,BBC News,11.3084
2022-02-16,BBC News,7.8083
2022-02-17,BBC News,9.9266
2022-02-18,BBC News,5.4444
2022-02-19,BBC News,10.6891
2022-02-20,BBC News,7.8687
2022-02-21,BBC News,7.1837
2022-02-22,BBC News,15.7751
2022-02-23,BBC News,16.2209
2022-02-24,BBC News,25.4221
2022-02-25,BBC News,25.7381
2022-02-26,BBC News,22.7728
2022-02-27,BBC News,21.8966
2022-02-28,BBC News,21.9183
2022-03-01,BBC News,22.4165
2022-03-02,BBC News,22.338
2022-03-03,BBC News,20.8917
2022-03-04,BBC News,22.36
2022-03-05,BBC News,21.583
2022-03-06,BBC News,25.3152
2022-03-07,BBC News,18.8588
2022-03-08,BBC News,18.5228
2022-03-09,BBC News,17.9309
2022-03-10,BBC News,18.6208
2022-03-11,BBC News,18.1696
2022-03-12,BBC News,16.5727
2022-03-13,BBC News,19.6264
2022-03-14,BBC News,21.1103
2022-03-15,BBC News,17.1106
2022-03-16,BBC News,17.5287
2022-03-17,BBC News,14.6015
2022-03-18,BBC News,16.1429
2022-03-19,BBC News,19.6585
2022-03-20,BBC News,16.9198
2022-03-21,BBC News,11.3368
2022-03-22,BBC News,15.1115
2022-03-23,BBC News,7.9685
2022-03-24,BBC News,15.0087
2022-03-25,BBC News,14.3969
2022-03-26,BBC News,13.9589
2022-03-27,BBC News,14.3834
2022-03-28,BBC News,11.0623
2022-03-29,BBC News,11.7129
2022-03-30,BBC News,9.6836
2022-03-31,BBC News,9.8589
2022-04-01,BBC News,7.2117
2022-04-02,BBC News,6.2537
2022-04-03,BBC News,8.2462
2022-04-04,BBC News,11.4236
2022-04-05,BBC News,11.5273
2022-04-06,BBC News,8.6313
2022-04-07,BBC News,9.6232
2022-04-08,BBC News,8.9827
2022-04-09,BBC News,9.8301
2022-04-10,BBC News,8.8252
2022-04-11,BBC News,7.4394
2022-04-12,BBC News,8.0967
2022-04-13,BBC News,8.1504
2022-04-14,BBC News,7.2762
2022-04-15,BBC News,9.1418
2022-04-16,BBC News,9.4824
2022-04-17,BBC News,9.4062
2022-04-18,BBC News,10.4928
2022-04-19,BBC News,10.939
2022-04-20,BBC News,9.7252
2022-04-21,BBC News,5.3165
2022-04-22,BBC News,9.6301
2022-04-23,BBC News,8.7831
2022-04-24,BBC News,6.6161
2022-04-25,BBC News,8.7235
2022-04-26,BBC News,11.565
2022-04-27,BBC News,6.5548
2022-04-28,BBC News,11.5791
2022-04-29,BBC News,6.9039
2022-04-30,BBC News,6.5972
2022-05-01,BBC News,5.7361
2022-05-02,BBC News,7.1387
2022-05-03,BBC News,7.0522
2022-05-04,BBC News,5.6212
2022-05-05,BBC News,7.5635
2022-05-06,BBC News,1.1148
2022-05-07,BBC News,3.8661
2022-05-08,BBC News,7.0846
2022-05-09,BBC News,11.9017
2022-05-10,BBC News,4.9108
2022-05-11,BBC News,7.6051
2022-05-12,BBC News,5.0965
2022-05-13,BBC News,4.9312
2022-05-14,BBC News,7.7855
2022-05-15,BBC News,10.3698
2022-05-16,BBC News,6.9644
2022-05-17,BBC News,3.8637
2022-05-18,BBC News,4.806
2022-05-19,BBC News,5.059
2022-05-20,BBC News,4.204
2022-05-21,BBC News,6.2061
2022-05-22,BBC News,4.8058
2022-05-23,BBC News,5.6103
2022-05-24,BBC News,4.4326
2022-05-25,BBC News,2.8947
2022-05-26,BBC News,2.9618
2022-05-27,BBC News,3.7692
2022-05-28,BBC News,4.967
2022-05-29,BBC News,6.0618
2022-05-30,BBC News,4.3288
2022-05-31,BBC News,5.6148
2022-06-01,BBC News,10.1386
2022-06-02,BBC News,3.0044
2022-06-03,BBC News,3.9137
2022-06-04,BBC News,2.9632
2022-06-05,BBC News,2.872
2022-06-06,BBC News,4.0444
2022-06-07,BBC News,4.1619
2022-06-08,BBC News,4.4525
2022-06-09,BBC News,5.3759
2022-06-10,BBC News,4.6962
2022-06-11,BBC News,2.6621
2022-06-12,BBC News,5.3123
2022-06-13,BBC News,2.207
2022-06-14,BBC News,2.3538
2022-06-15,BBC News,3.3448
2022-06-16,BBC News,6.1644
2022-06-17,BBC News,8.2883
2022-06-18,BBC News,5.3962
2022-06-19,BBC News,4.8851
2022-06-20,BBC News,1.4999
2022-06-21,BBC News,3.0227
2022-06-22,BBC News,2.1333
2022-06-23,BBC News,4.3294
2022-06-24,BBC News,0.9378
2022-06-25,BBC News,2.1702
2022-06-26,BBC News,9.2365
2022-06-27,BBC News,10.7096
2022-06-28,BBC News,4.6944
2022-06-29,BBC News,6.4491
2022-06-30,BBC News,8.7983
2022-07-01,BBC News,3.1876
2022-07-02,BBC News,5.3747
2022-07-03,BBC News,5.8927
2022-07-04,BBC News,5.1009
2022-07-05,BBC News,3.2814
2022-07-06,BBC News,1.0587
2022-07-07,BBC News,1.7778
2022-07-08,BBC News,1.7608
2022-07-09,BBC News,2.3697
2022-07-10,BBC News,2.3595
2022-07-11,BBC News,0.5148
2022-07-12,BBC News,0.2848
2022-07-13,BBC News,0.441
2022-07-14,BBC News,2.6491
2022-07-15,BBC News,2.8086
2022-07-16,BBC News,3.3403
2022-07-17,BBC News,2.5005
2022-07-18,BBC News,1.3915
2022-07-19,BBC News,0.5415
2022-07-20,BBC News,1.3384
2022-07-21,BBC News,1.8999
2022-07-22,BBC News,4.9516
2022-07-23,BBC News,4.8804
2022-07-24,BBC News,4.4415
2022-07-25,BBC News,2.9524
2022-07-26,BBC News,4.9495
2022-07-27,BBC News,3.7606
2022-07-28,BBC News,3.5393
2022-07-29,BBC News,4.061
2022-07-30,BBC News,3.489
2022-07-31,BBC News,1.686
2022-08-01,BBC News,2.6959
2022-08-02,BBC News,1.6721
2022-08-03,BBC News,1.181
2022-08-04,BBC News,1.2197
2022-08-05,BBC News,0.9782
2022-08-06,BBC News,1.3878
2022-08-07,BBC News,2.266
2022-08-08,BBC News,2.005
2022-08-09,BBC News,0.7551
2022-08-10,BBC News,2.5646
2022-08-11,BBC News,3.3512
2022-08-12,BBC News,3.0239
2022-08-13,BBC News,0.7769
2022-08-14,BBC News,1.8421
2022-08-15,BBC News,1.4049
2022-08-16,BBC News,2.0557
2022-08-17,BBC News,1.7208
